key,scientificName,acceptedScientificName,taxonRank,infraspecificEpithet,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,stateProvince,county,locality,issues,datasetKey,publishingOrgKey,license
1318116814,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-12-01,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545888,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1320490338,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-12-01,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545889,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1317327021,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1974-08-15,1974.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545882,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1317410783,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-7.52,-63.03,,1974-10-30,1974.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545878,,Amazonas,,"Humaita, Br. 230, Itaituba-Humaita, Km. 969, Transamazonica Hwy.","['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1317541806,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-7.52,-63.03,,1974-11-03,1974.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545879,,Amazonas,,"Humaita, Br. 230, Itaituba-Humaita, Km. 969, Transamazonica Hwy.","['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1317921952,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-7.52,-63.03,,1974-11-05,1974.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545880,,Amazonas,,"Humaita, Br. 230, Itaituba-Humaita, Km. 969, Transamazonica Hwy.","['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1322352400,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-7.52,-63.03,,1974-12-04,1974.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545881,,Amazonas,,"Humaita, Br. 230, Itaituba-Humaita, Km. 969, Transamazonica Hwy.","['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
686418951,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-4.3607446,-69.9954147,10.0,1960-10-15,1960.0,PRESERVED_SPECIMEN,KU,KUM,89932,W S Cramer,Amazonas,,"BENJAMIN CONSTANT, UPSTREAM FROM; ISLAND IN AMAZON RIVER","['COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']",1d04e739-98a9-4e16-9970-8f8f3bf9e9e3,b554c320-0560-11d8-b851-b8a03c50a862,http://creativecommons.org/licenses/by/4.0/legalcode
665836321,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-2.433333,-54.700001,,1951-01-25,1951.0,PRESERVED_SPECIMEN,FMNH,Mammals,74178,W. A. Riffler,Para,,"Rio Tapajos, Santarem","['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
476812353,"Lagothrix lagothricha poeppigii Schinz, 1844","Lagothrix lagothricha poeppigii Schinz, 1844",SUBSPECIES,poeppigii,-2.51708,-65.43105,937054.0,,,PRESERVED_SPECIMEN,MCZ,Mamm,37610,,,,Upper Amazon,"['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,http://creativecommons.org/licenses/by-nc/4.0/legalcode
476872016,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-12.49964,-54.0332,2359900.0,,,PRESERVED_SPECIMEN,MCZ,Mamm,5869,Henry Augustus Ward,,,Brazil,"['RECORDED_DATE_MISMATCH', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,http://creativecommons.org/licenses/by-nc/4.0/legalcode
1146718220,"Lagothrix lagothricha poeppigii Schinz, 1844","Lagothrix lagothricha poeppigii Schinz, 1844",SUBSPECIES,poeppigii,-2.51708,-65.43105,937054.0,,,PRESERVED_SPECIMEN,MCZ,Mamm,57223,,,,Upper Amazon,"['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3024405544,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-8.33333,-37.75,999999.0,,,PRESERVED_SPECIMEN,RBINS,VER-MAM,12500,,,,Pernambuco,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",8581f44d-7373-4138-9a3f-7d7508047419,e88c96a3-5884-4e51-a580-e417ca4c9eed,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3025932066,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-8.33333,-37.75,999999.0,,,PRESERVED_SPECIMEN,RBINS-Scientific Heritage,urn:catalog:RBINS:mam,12500,,,,Pernambuco,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']",8138eb72-f762-11e1-a439-00145eb45e9a,e88c96a3-5884-4e51-a580-e417ca4c9eed,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3969172322,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.95,-69.73,,,,PRESERVED_SPECIMEN,,,IDSM03702,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND']",d8cd16ba-bb74-4420-821e-083f2bac17c2,ada9d123-ddb4-467d-8891-806ea8d94230,http://creativecommons.org/licenses/by/4.0/legalcode
5862776795,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.9485,-69.7299,,,,MATERIAL_SAMPLE,"Mined from GenBank, NCBI",,IDSM03702,,,,,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']",040c5662-da76-4782-a48e-cdea1892d14c,b3bf3a83-1f68-4541-a03f-330d30d567f5,http://creativecommons.org/licenses/by/4.0/legalcode
