gbifID,c1_sem_coordenada,c1_coordenada_zero,c1_lat_fora_intervalo,c1_lon_fora_intervalo,c1_duplicata_provavel,c1_issue_gbif,c1_occurrence_status,c1_status_nao_presente,c2_taxon_rank,c2_status_taxonomico,c2_nome_aceito,c2_infraespecifico,c3_country_code,c3_estado_gbif,c3_fora_estados_alvo,c3_fora_amazonia_plausivel,c3_issue_geo,c3_coordenada_institucional_suspeita,c4_incerteza_m,c4_incerteza_ausente,c4_incerteza_grande,c4_distancia_centroide_m,c4_possivel_centroide,c5_ano,c5_ano_ausente,c5_pre_1970,c5_ano_futuro_ou_invalido,c6_basis_of_record,c6_fossil,c6_establishment,c6_cultivado_ou_cativo,c7_dataset,c7_instituicao,decisao,justificativa,revisado_por,data_auditoria
4952533441,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4952448367,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31411.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4952359108,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31415.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4946384530,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31057.0,False,False,,False,2020.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4946238768,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4937041783,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4936383273,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31422.0,False,False,,False,2013.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4936049488,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2017.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4921877560,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31418.0,False,False,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4919549489,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Pasco,True,False,False,False,31208.0,False,False,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Pasco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4908905737,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4908735036,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,,True,True,False,False,48553.0,False,False,,False,2015.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,REVISAR,fora da distribuicao amazonica plausivel da especie (estado=nan) - provavel erro de identificacao/geolocalizacao,Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4902092679,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,,True,True,False,False,64659.0,False,True,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,REVISAR,fora da distribuicao amazonica plausivel da especie (estado=nan) - provavel erro de identificacao/geolocalizacao,Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901967181,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,31104.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901943566,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901940262,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901921116,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901747416,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901681333,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,64659.0,False,True,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901528401,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2015.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901323719,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,76564.0,False,True,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901159541,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4901124602,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2011.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4900892828,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,31069.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4900852981,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,,True,True,False,False,56320.0,False,True,,False,2024.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,REVISAR,fora da distribuicao amazonica plausivel da especie (estado=nan) - provavel erro de identificacao/geolocalizacao,Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4891696433,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2018.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4875301497,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2021.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4875166100,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2021.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4855154242,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2020.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4852828187,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SPECIES,ACCEPTED,"Lagothrix lagothricha (Humboldt, 1812)",,PE,Madre de Dios,True,False,False,False,267017.0,False,True,,False,2017.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4852602244,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31403.0,False,False,,False,2019.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4852390430,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2011.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4852222281,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SPECIES,ACCEPTED,"Lagothrix lagothricha (Humboldt, 1812)",,PE,,True,True,False,False,100799.0,False,True,,False,2017.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,REVISAR,fora da distribuicao amazonica plausivel da especie (estado=nan) - provavel erro de identificacao/geolocalizacao,Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4847162575,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,31407.0,False,False,,False,2018.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4600068508,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",cana,BR,Mato Grosso,True,False,False,False,31218.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=BR regiao=Mato Grosso - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4600041079,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha poeppigii Schinz, 1844",poeppigii,PE,Loreto,True,False,False,False,62500.0,False,True,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Loreto - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4599942267,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,31057.0,False,False,,False,2011.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4599798795,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31057.0,False,False,,False,2014.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4599798747,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Cusco,True,False,False,False,31045.0,False,False,,False,2022.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Cusco - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4597512273,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",cana,BR,Amazonas,False,False,False,False,31236.0,False,False,,False,2023.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER,sem problema relevante detectado,Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
4597211945,False,False,False,False,False,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,PRESENT,False,SUBSPECIES,ACCEPTED,"Lagothrix lagothricha tschudii Pucheran, 1857",tschudii,PE,Madre de Dios,True,False,False,False,31069.0,False,False,,False,2019.0,False,False,False,HUMAN_OBSERVATION,False,,False,iNaturalist research-grade observations,iNaturalist,MANTER_COM_RESSALVA,"fora da area de estudo do projeto (AM/AC/RO), pais=PE regiao=Madre de Dios - populacao vizinha plausivel, usada so para dar contraste ambiental a M, nao entra no resultado final por UC",Leonardo Andrade Aragao (com apoio de IA - Claude/Anthropic),2026-09-23
