especie,latitude,longitude,dentro_de_uc,UC (se aplicavel),pais,estado_departamento,ano,tipo_registro,incerteza_m,dataset_origem,gbifID
Saguinus midas,-4.181783,-60.774765,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171631042
Saguinus midas,-2.015272,-59.910229,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171633441
Saguinus midas,-2.085,-60.060001,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171641644
Saguinus midas,-2.589588,-60.031569,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,19.0,iNaturalist research-grade observations,6413831391
Saguinus midas,-2.823295,-59.165982,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,372.0,iNaturalist research-grade observations,6479626968
Saguinus midas,2.189236,-59.18383,False,(fora das UCs de estudo),GY,,2026.0,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations,6498619013
Saguinus midas,-1.862932,-60.120775,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,75636.0,iNaturalist research-grade observations,5168369391
Saguinus midas,-1.91037,-55.522672,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations,5134724146
Saguinus midas,-1.896612,-55.402476,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5215686132
Saguinus midas,-1.897935,-55.402726,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations,6133159917
Saguinus midas,-1.925437,-59.481051,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,122.0,iNaturalist research-grade observations,5909315867
Saguinus midas,-1.673078,-60.170361,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,977.0,iNaturalist research-grade observations,5903960480
Saguinus midas,-2.0164,-59.9087,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,,,6250176344
Saguinus midas,-1.502324,-60.272528,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494290
Saguinus midas,-2.1395,-59.973325,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Monitoramento de mastofauna da linha de transmissão 500 kV Manaus–Boa Vista e subestações associadas - Campanha 1,5284165324
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493048
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493098
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493178
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493393
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493905
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494255
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494675
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495375
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495733
Saguinus midas,-0.11155,-60.66755,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495735
Saguinus midas,-1.075086,-56.041122,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,6.0,,4986327348
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492396
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492591
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492709
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492806
Saguinus midas,-0.110392,-60.710392,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492984
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493113
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493208
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493218
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493237
Saguinus midas,-0.110392,-60.710392,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493394
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493456
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493657
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493659
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493736
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493842
Saguinus midas,-0.110392,-60.710392,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493998
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494171
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494188
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494333
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494337
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494533
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494590
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494594
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494626
Saguinus midas,-0.110392,-60.710392,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494650
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494665
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494698
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494722
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494745
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494746
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495077
Saguinus midas,-0.121539,-60.721539,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495268
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495333
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495360
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495409
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495456
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495507
Saguinus midas,-0.109175,-60.709175,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495580
Saguinus midas,-0.110392,-60.710392,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495582
Saguinus midas,-0.109395,-60.709395,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908496153
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492495
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492690
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493459
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493478
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493628
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493961
Saguinus midas,-0.123664,-60.658664,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908496139
Saguinus midas,-2.003587,-60.026511,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,217.0,iNaturalist research-grade observations,4904211447
Saguinus midas,1.418115,-60.840288,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,4919726170
Saguinus midas,-2.016918,-59.910992,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,1241.0,iNaturalist research-grade observations,4952632024
Saguinus midas,1.53982,-61.028091,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,1953.0,iNaturalist research-grade observations,4980592550
Saguinus midas,1.531583,-61.025344,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,1953.0,iNaturalist research-grade observations,4980657776
Saguinus midas,-1.978715,-60.055632,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,122.0,iNaturalist research-grade observations,5063608532
Saguinus midas,-2.012278,-59.573611,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5897821102
Saguinus midas,-1.896367,-55.517614,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,2168.0,iNaturalist research-grade observations,4405617581
Saguinus midas,-0.127281,-60.669534,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492547
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493370
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493389
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493689
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494576
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495415
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495517
Saguinus midas,-0.127248,-60.669495,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495721
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492322
Saguinus midas,-0.12072,-60.684383,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492757
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492889
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493024
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493031
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493521
Saguinus midas,-1.031512,-60.726535,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493932
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494156
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494443
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495010
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495040
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495440
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908496021
Saguinus midas,-0.124155,-60.660768,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908496171
Saguinus midas,-0.91791,-60.75191,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494917
Saguinus midas,-0.900998,-60.750998,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495403
Saguinus midas,1.843033,-61.122382,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,212.0,iNaturalist research-grade observations,3468837759
Saguinus midas,1.843033,-61.122382,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,212.0,iNaturalist research-grade observations,3468850756
Saguinus midas,-2.053266,-60.023648,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,2168.0,iNaturalist research-grade observations,3903217137
Saguinus midas,-2.053266,-60.023648,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,2168.0,iNaturalist research-grade observations,3988576615
Saguinus midas,-2.053266,-60.023648,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,2168.0,iNaturalist research-grade observations,3988626629
Saguinus midas,-1.962159,-60.048057,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,1953.0,iNaturalist research-grade observations,4512440889
Saguinus midas,-2.053266,-60.023648,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,212.0,iNaturalist research-grade observations,5006739317
Saguinus midas,-2.58563,-60.113819,False,(fora das UCs de estudo),BR,,2022.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5139940638
Saguinus midas,-2.07777,-60.010469,False,(fora das UCs de estudo),BR,,2021.0,HUMAN_OBSERVATION,244.0,iNaturalist research-grade observations,6178296718
Saguinus midas,-2.816222,-58.648167,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6511262745
Saguinus midas,-3.119027,-60.021731,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,31060.0,iNaturalist research-grade observations,3337816935
Saguinus midas,-2.696889,-60.06239,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations,3109040169
Saguinus midas,-3.036583,-58.550388,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510199333
Saguinus midas,-3.183666,-58.567305,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510235307
Saguinus midas,-3.038333,-58.44491,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510281717
Saguinus midas,-3.004916,-59.72154,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510498659
Saguinus midas,-3.06525,-58.54193,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510553346
Saguinus midas,-3.03588,-58.453333,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510620117
Saguinus midas,-2.69177,-60.06235,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510778675
Saguinus midas,-3.03234,-58.443277,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510826158
Saguinus midas,-2.69696,-58.7425,False,(fora das UCs de estudo),BR,,2020.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6511070535
Saguinus midas,-2.024588,-59.914215,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,4901002342
Saguinus midas,-2.589128,-60.115307,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,3070611770
Saguinus midas,-1.963581,-60.08606,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,3906.0,iNaturalist research-grade observations,2423050740
Saguinus midas,-2.040781,-59.910145,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,3070313789
Saguinus midas,-2.586256,-60.116471,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,543.0,iNaturalist research-grade observations,6498215156
