genero_consultado,key,scientificName,species,taxonKey,speciesKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,basisOfRecord,datasetName,level1Name,countryCode
Leontocebus,1123024153,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.731923,-70.194326,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024155,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734233,-70.20659,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024160,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.759387,-70.229285,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024164,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.764552,-70.23549,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024171,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.718554,-70.29799,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024177,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.769991,-70.19972,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024182,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.768239,-70.200184,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024193,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.765359,-70.235899,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024194,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734542,-70.29661,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123024208,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.768239,-70.200184,25.0,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123734,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.548333,-69.88515,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123748,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123749,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123752,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123753,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123775,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1563123789,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.57045,-69.887783,,2006,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023632,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.782624,-70.197854,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023634,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.763113,-70.199747,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023635,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.696984,-70.293031,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023651,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.776135,-70.199853,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023653,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.77781,-70.198924,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023636,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.772376,-70.198593,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023637,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.735476,-70.211281,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023641,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.774772,-70.199156,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023645,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.747147,-70.224724,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023646,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.747147,-70.224724,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023648,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734351,-70.216051,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023652,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.762314,-70.232733,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023656,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.676892,-70.358649,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023657,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.748711,-70.22585,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023659,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.776135,-70.199853,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023660,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.770102,-70.19869,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023661,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.72339,-70.214235,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023663,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.693772,-70.339268,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023666,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.748298,-70.225574,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023673,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.693772,-70.339268,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023677,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.695262,-70.340857,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023655,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.733352,-70.217322,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023664,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.696984,-70.293031,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023675,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.705871,-70.295261,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023678,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.696099,-70.292915,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023679,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.718444,-70.213338,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023685,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.695262,-70.340857,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023686,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.732656,-70.21695,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023688,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.782501,-70.197424,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023689,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.711982,-70.200917,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023690,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.721288,-70.213531,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023692,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.717237,-70.21153,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023698,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.79186,-70.189239,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023700,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.764168,-70.199559,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023701,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.775108,-70.199376,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023709,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.724156,-70.214315,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023683,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.711941,-70.298009,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023684,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.716861,-70.298578,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023695,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.717717,-70.298326,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023696,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.716861,-70.298578,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023697,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.709977,-70.296962,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023702,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.775435,-70.199457,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023703,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.746679,-70.224577,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023704,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.731952,-70.193544,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023705,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.746147,-70.22379,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023707,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.778889,-70.199272,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023711,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.778275,-70.199207,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023715,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.770358,-70.23877,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023717,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.746438,-70.224162,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023718,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.747147,-70.224724,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023719,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.737706,-70.221584,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023724,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.711221,-70.297575,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023728,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.733667,-70.217345,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023735,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.74582,-70.223594,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023737,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.746679,-70.224577,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023738,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.761563,-70.231105,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023740,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.755147,-70.227921,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023749,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.733352,-70.217322,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023769,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.732118,-70.216911,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023726,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.669023,-70.345939,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023730,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.771386,-70.198935,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023731,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.695705,-70.340536,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023733,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.671093,-70.344396,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023739,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.692856,-70.341792,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023743,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.670929,-70.368403,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023753,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.781849,-70.200526,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023760,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.763966,-70.187109,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023768,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.762871,-70.195398,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023770,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.770024,-70.197273,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023774,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.78988,-70.206757,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023775,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.803161,-70.219895,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023796,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.782534,-70.200939,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023751,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.73474,-70.206041,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023752,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.735202,-70.209555,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023757,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734128,-70.202987,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023762,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.766631,-70.237186,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023767,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.762119,-70.23231,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023772,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.768693,-70.205398,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023764,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.74565,-70.223012,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023776,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.714232,-70.207689,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023777,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.678458,-70.356088,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023778,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734099,-70.217568,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023780,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.74565,-70.223012,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023781,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.677288,-70.358002,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023783,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.68894,-70.34463,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023785,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.74565,-70.223012,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023787,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.688485,-70.339634,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023790,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.677288,-70.358002,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023792,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.68894,-70.34463,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023794,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734099,-70.217568,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023800,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734099,-70.217568,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023821,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.677288,-70.358002,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023805,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.731889,-70.19524,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023807,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.717237,-70.21153,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023809,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.718444,-70.213338,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023811,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.734985,-70.212895,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023814,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.716508,-70.208876,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023823,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.715151,-70.208088,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023824,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.731755,-70.198857,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023825,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.73474,-70.206041,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023838,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.737706,-70.221584,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023845,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.717669,-70.213672,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023848,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.713179,-70.206484,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023829,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.761978,-70.195641,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023830,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.759177,-70.199794,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023831,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.705551,-70.280539,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023834,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.757821,-70.197217,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023835,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.76696,-70.19987,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023836,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.758304,-70.187246,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023837,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.787807,-70.189632,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023840,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.763334,-70.186335,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023846,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.711169,-70.290477,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023849,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.702329,-70.293649,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023850,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.702329,-70.293649,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023856,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.76678,-70.196463,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023858,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.763624,-70.188719,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023861,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.696984,-70.293031,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023870,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.691653,-70.287805,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023871,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.787718,-70.204727,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,1123023894,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.795043,-70.189044,25.0,2005,HUMAN_OBSERVATION,,,CO
Leontocebus,3416962327,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-2.8649,-71.415,5000.0,2003,HUMAN_OBSERVATION,Rapid Inventory 12,,PE
Leontocebus,3416962668,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-3.1167,-72.7125,5000.0,2003,HUMAN_OBSERVATION,Rapid Inventory 12,,PE
Leontocebus,3416962761,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-2.9656,-72.1279,5000.0,2003,HUMAN_OBSERVATION,Rapid Inventory 12,,PE
Leontocebus,45895846,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-12.969,-68.683,,1977,PRESERVED_SPECIMEN,,,PE
Leontocebus,45894927,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-12.945,-69.954,,1974,PRESERVED_SPECIMEN,,,PE
Leontocebus,45894953,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-12.945,-69.954,,1974,PRESERVED_SPECIMEN,,,PE
Leontocebus,1122691464,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.748056,-73.247222,,1969,PRESERVED_SPECIMEN,,,PE
Leontocebus,45893942,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-8.25,-74.717,,1968,PRESERVED_SPECIMEN,,,PE
Leontocebus,5146965474,"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,2436477,8628111,-4.15,-69.95,,1958,PRESERVED_SPECIMEN,,,CO
Leontocebus,3046440146,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-4.215278,-69.940556,3036.0,1957,PRESERVED_SPECIMEN,,,CO
Leontocebus,1122682073,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-4.215278,-69.940556,,1956,PRESERVED_SPECIMEN,,,CO
Leontocebus,665870169,"Saguinus nigricollis nigricollis (Spix, 1823)",Leontocebus nigricollis,4266878,8628111,-3.316667,-72.099998,,1927,PRESERVED_SPECIMEN,,,PE
Leontocebus,1316534041,"Leontocebus nigricollis (Spix, 1823)",Leontocebus nigricollis,8628111,8628111,-3.533333,-69.891667,,,HUMAN_OBSERVATION,,,CO
Leontocebus,1919828006,"Saguinus graellsi (Jiménez de la Espada, 1870)",Leontocebus nigricollis,4266887,8628111,-2.1667,-74.0,,,PRESERVED_SPECIMEN,,,PE
